# SYNTHETIC data — 29.05 ultrasound point-scatterer phantom
# EDUCATIONAL/SYNTHETIC ONLY — no patient data, no diagnostic or therapeutic claim.
# generated by scripts/make_synthetic.py, seed=42
# regenerate: python make_synthetic.py --seed 42
# counts: 9 wire, 1400 inclusion, 18000 speckle (total 19409)
# columns: kind,x_m,z_m,amp_rel (kind: wire | inclusion | speckle; x_m/z_m in meters,
#          array/image frame per kernels.cuh; amp_rel: unitless relative reflectivity)
kind,x_m,z_m,amp_rel
speckle,-0.00189642,0.01214014,1.0000
speckle,-0.00529368,0.01242988,1.0000
speckle,-0.00587306,0.01925738,1.0000
speckle,-0.00255839,0.02280539,1.0000
speckle,0.00039325,0.01607336,1.0000
speckle,0.00323683,0.02387772,1.0000
speckle,0.00876140,0.02793900,1.0000
speckle,-0.00472894,0.01827778,1.0000
speckle,0.00001032,0.01047424,1.0000
speckle,0.00783333,0.02009747,1.0000
speckle,0.00900917,0.01979201,1.0000
speckle,-0.00815660,0.01117048,1.0000
speckle,0.00568972,0.01814657,1.0000
speckle,0.00265418,0.01261065,1.0000
speckle,-0.00883671,0.01858993,1.0000
speckle,-0.00863241,0.01099476,1.0000
speckle,-0.00084471,0.01427671,1.0000
speckle,0.00071143,0.02282245,1.0000
speckle,-0.00110229,0.02447657,1.0000
speckle,0.00023106,0.01410779,1.0000
speckle,-0.00920016,0.01523352,1.0000
speckle,0.00641879,0.01711462,1.0000
speckle,-0.00539435,0.02833611,1.0000
speckle,-0.00322301,0.01582412,1.0000
speckle,0.00335380,0.02713875,1.0000
speckle,0.00709965,0.02233171,1.0000
speckle,-0.00039087,0.02027301,1.0000
speckle,0.00214958,0.01396936,1.0000
speckle,0.00689718,0.02104917,1.0000
speckle,0.00600035,0.01505025,1.0000
speckle,0.00306854,0.01786523,1.0000
speckle,0.00913733,0.01506667,1.0000
speckle,0.00842659,0.01860364,1.0000
speckle,0.00459107,0.01661707,1.0000
speckle,0.00233449,0.02637541,1.0000
speckle,0.00842551,0.02958064,1.0000
speckle,0.00730864,0.02098602,1.0000
speckle,0.00298899,0.02777940,1.0000
speckle,0.00933449,0.02169990,1.0000
speckle,-0.00894965,0.02961945,1.0000
speckle,0.00886829,0.01095328,1.0000
speckle,0.00237507,0.01751181,1.0000
speckle,-0.00930452,0.02413697,1.0000
speckle,-0.00296517,0.01851252,1.0000
speckle,0.00234990,0.01134925,1.0000
speckle,0.00457248,0.01338370,1.0000
speckle,0.00626801,0.02289009,1.0000
speckle,0.00749994,0.02207680,1.0000
speckle,0.00184459,0.02237554,1.0000
speckle,-0.00223537,0.01454753,1.0000
speckle,0.00863662,0.02625691,1.0000
speckle,0.00657410,0.01805128,1.0000
speckle,-0.00442294,0.01036241,1.0000
speckle,-0.00479729,0.01883924,1.0000
speckle,0.00268214,0.01257639,1.0000
speckle,-0.00275947,0.02591883,1.0000
speckle,0.00642185,0.02590362,1.0000
speckle,0.00343321,0.01434452,1.0000
speckle,0.00688798,0.02248234,1.0000
speckle,-0.00268309,0.01211231,1.0000
speckle,0.00895617,0.01663134,1.0000
speckle,-0.00898656,0.01278364,1.0000
speckle,-0.00792634,0.02867899,1.0000
speckle,-0.00676741,0.01105625,1.0000
speckle,0.00933815,0.02687387,1.0000
speckle,0.00814567,0.01275051,1.0000
speckle,0.00768103,0.01613856,1.0000
speckle,0.00704034,0.02546619,1.0000
speckle,-0.00878839,0.01490777,1.0000
speckle,0.00879283,0.02794514,1.0000
speckle,-0.00288411,0.02059532,1.0000
speckle,0.00392575,0.01451978,1.0000
speckle,0.00030466,0.01890322,1.0000
speckle,0.00610163,0.02194006,1.0000
speckle,0.00723756,0.02168611,1.0000
speckle,0.00047818,0.02482030,1.0000
speckle,-0.00430717,0.02420379,1.0000
speckle,0.00259599,0.01665190,1.0000
speckle,0.00049381,0.01233657,1.0000
speckle,0.00673080,0.02069421,1.0000
speckle,-0.00026283,0.02697552,1.0000
speckle,-0.00586947,0.02029527,1.0000
speckle,-0.00680404,0.02837687,1.0000
speckle,0.00661669,0.02168550,1.0000
speckle,0.00691978,0.01221025,1.0000
speckle,-0.00294605,0.02719396,1.0000
speckle,-0.00253556,0.01936054,1.0000
speckle,-0.00152651,0.02054061,1.0000
speckle,0.00048783,0.02434206,1.0000
speckle,-0.00307298,0.01686589,1.0000
speckle,-0.00862885,0.01134057,1.0000
speckle,0.00025008,0.02145864,1.0000
speckle,0.00428510,0.02683640,1.0000
speckle,0.00226682,0.02669234,1.0000
speckle,-0.00447813,0.02003507,1.0000
speckle,-0.00211160,0.02339902,1.0000
speckle,-0.00303462,0.02629641,1.0000
speckle,0.00492949,0.02024248,1.0000
speckle,-0.00410357,0.02464535,1.0000
speckle,0.00723377,0.02669895,1.0000
speckle,0.00445737,0.02020217,1.0000
speckle,-0.00174423,0.01593533,1.0000
speckle,-0.00105995,0.02680307,1.0000
speckle,0.00179840,0.01730557,1.0000
speckle,0.00533646,0.02196589,1.0000
speckle,0.00563856,0.02842262,1.0000
speckle,-0.00247657,0.01675324,1.0000
speckle,0.00020266,0.02696078,1.0000
speckle,0.00014644,0.02410903,1.0000
speckle,0.00308409,0.01896475,1.0000
speckle,0.00518813,0.01612049,1.0000
speckle,0.00503162,0.01906930,1.0000
speckle,-0.00006293,0.01986731,1.0000
speckle,-0.00240445,0.02725327,1.0000
speckle,-0.00244518,0.02736005,1.0000
speckle,-0.00098931,0.02681960,1.0000
speckle,0.00444922,0.02605734,1.0000
speckle,-0.00473159,0.02186502,1.0000
speckle,0.00217507,0.01063032,1.0000
speckle,-0.00317844,0.01736525,1.0000
speckle,0.00908553,0.02091993,1.0000
speckle,-0.00356186,0.02364699,1.0000
speckle,-0.00157817,0.02768993,1.0000
speckle,0.00793403,0.02670177,1.0000
speckle,-0.00741617,0.01857161,1.0000
speckle,-0.00568741,0.02123461,1.0000
speckle,0.00541613,0.02308443,1.0000
speckle,-0.00021472,0.01328834,1.0000
speckle,-0.00255654,0.01458734,1.0000
speckle,0.00755079,0.02834451,1.0000
speckle,0.00519864,0.01865996,1.0000
speckle,-0.00444606,0.02454421,1.0000
speckle,-0.00900855,0.01614184,1.0000
speckle,0.00530608,0.02797857,1.0000
speckle,0.00913172,0.01982189,1.0000
speckle,0.00337535,0.01800764,1.0000
speckle,-0.00568993,0.01151742,1.0000
speckle,-0.00407910,0.01743568,1.0000
speckle,-0.00727230,0.02247573,1.0000
speckle,-0.00420547,0.01993087,1.0000
speckle,0.00806311,0.02619100,1.0000
speckle,-0.00254670,0.02108028,1.0000
speckle,0.00545775,0.01715193,1.0000
speckle,0.00230276,0.01682251,1.0000
speckle,0.00621866,0.02821846,1.0000
speckle,0.00566670,0.02888945,1.0000
speckle,-0.00142950,0.02112993,1.0000
speckle,0.00883338,0.01446498,1.0000
speckle,-0.00238738,0.02911972,1.0000
speckle,0.00297091,0.02386750,1.0000
speckle,0.00678009,0.01834348,1.0000
speckle,0.00016872,0.02117352,1.0000
speckle,0.00530760,0.01720875,1.0000
speckle,-0.00925376,0.02947714,1.0000
speckle,0.00458378,0.01207816,1.0000
speckle,0.00005155,0.02502717,1.0000
speckle,-0.00844468,0.01419791,1.0000
speckle,-0.00049539,0.01748880,1.0000
speckle,-0.00320298,0.01944805,1.0000
speckle,-0.00336407,0.01337831,1.0000
speckle,0.00236405,0.02153425,1.0000
speckle,0.00156173,0.01462751,1.0000
speckle,0.00105257,0.02751104,1.0000
speckle,0.00523460,0.02225161,1.0000
speckle,0.00875190,0.02718460,1.0000
speckle,0.00316272,0.01845254,1.0000
speckle,0.00044203,0.02883989,1.0000
speckle,0.00720704,0.02937649,1.0000
speckle,0.00087085,0.02283686,1.0000
speckle,-0.00894046,0.01200710,1.0000
speckle,-0.00247119,0.02562707,1.0000
speckle,0.00097512,0.02188601,1.0000
speckle,-0.00765471,0.01746683,1.0000
speckle,-0.00555335,0.01114798,1.0000
speckle,-0.00176913,0.01124066,1.0000
speckle,0.00208848,0.01398327,1.0000
speckle,0.00334388,0.01490487,1.0000
speckle,-0.00531789,0.02137088,1.0000
speckle,-0.00483172,0.02169625,1.0000
speckle,-0.00592311,0.01034732,1.0000
speckle,0.00317929,0.01488236,1.0000
speckle,0.00113771,0.01898240,1.0000
speckle,-0.00621228,0.02300474,1.0000
speckle,0.00849874,0.02115620,1.0000
speckle,0.00216084,0.02054734,1.0000
speckle,-0.00407346,0.02851909,1.0000
speckle,0.00037098,0.02490220,1.0000
speckle,-0.00165037,0.01908443,1.0000
speckle,-0.00180140,0.02480599,1.0000
speckle,-0.00426818,0.02666048,1.0000
speckle,-0.00685985,0.01045330,1.0000
speckle,-0.00502739,0.02024257,1.0000
speckle,0.00456573,0.01815230,1.0000
speckle,0.00428510,0.01831275,1.0000
speckle,-0.00423350,0.01088173,1.0000
speckle,-0.00069372,0.02114082,1.0000
speckle,0.00501012,0.02514069,1.0000
speckle,0.00491856,0.02192586,1.0000
speckle,-0.00123903,0.01494859,1.0000
speckle,0.00176501,0.02293338,1.0000
speckle,0.00034372,0.02355213,1.0000
speckle,0.00093372,0.01890636,1.0000
speckle,0.00666907,0.01558895,1.0000
speckle,0.00124979,0.01633534,1.0000
speckle,0.00049772,0.02317678,1.0000
speckle,-0.00364804,0.02872753,1.0000
speckle,-0.00218038,0.02213128,1.0000
speckle,0.00907585,0.02133931,1.0000
speckle,0.00381900,0.01513683,1.0000
speckle,0.00583502,0.01670746,1.0000
speckle,-0.00118135,0.01633248,1.0000
speckle,-0.00668955,0.02223197,1.0000
speckle,-0.00920755,0.01326037,1.0000
speckle,-0.00227753,0.02570216,1.0000
speckle,0.00486928,0.02672968,1.0000
speckle,0.00824836,0.02592095,1.0000
speckle,-0.00435654,0.02882992,1.0000
speckle,-0.00209430,0.01841501,1.0000
speckle,0.00932479,0.02037560,1.0000
speckle,0.00862425,0.01266166,1.0000
speckle,0.00914344,0.01383200,1.0000
speckle,-0.00678482,0.02546114,1.0000
speckle,-0.00665719,0.02320079,1.0000
speckle,0.00281862,0.02921060,1.0000
speckle,0.00273732,0.01546602,1.0000
speckle,0.00113148,0.01296500,1.0000
speckle,0.00758234,0.01469519,1.0000
speckle,-0.00549357,0.01972783,1.0000
speckle,0.00109035,0.01553492,1.0000
speckle,0.00904747,0.02340450,1.0000
speckle,-0.00819075,0.02028481,1.0000
speckle,-0.00015153,0.01613555,1.0000
speckle,0.00720511,0.02040404,1.0000
speckle,-0.00325650,0.02002800,1.0000
speckle,-0.00320160,0.02163196,1.0000
speckle,0.00350594,0.02801925,1.0000
speckle,-0.00327963,0.02534582,1.0000
speckle,0.00305674,0.02294349,1.0000
speckle,0.00312239,0.02564161,1.0000
speckle,-0.00240941,0.02584215,1.0000
speckle,0.00004541,0.02119548,1.0000
speckle,-0.00935998,0.02750183,1.0000
speckle,-0.00305831,0.02678475,1.0000
speckle,-0.00692282,0.01797462,1.0000
speckle,0.00467388,0.02294218,1.0000
speckle,0.00191110,0.01446781,1.0000
speckle,-0.00161246,0.01464931,1.0000
speckle,-0.00062243,0.01743231,1.0000
speckle,-0.00738143,0.02896530,1.0000
speckle,-0.00272352,0.02742652,1.0000
speckle,0.00563316,0.01374489,1.0000
speckle,-0.00824471,0.01322796,1.0000
speckle,0.00903689,0.02019597,1.0000
speckle,-0.00107016,0.01914471,1.0000
speckle,-0.00752466,0.01745198,1.0000
speckle,-0.00844667,0.01662046,1.0000
speckle,0.00247356,0.01209815,1.0000
speckle,0.00885501,0.01704347,1.0000
speckle,0.00834826,0.01072102,1.0000
speckle,-0.00300177,0.01755688,1.0000
speckle,0.00712753,0.02091820,1.0000
speckle,-0.00846635,0.01199926,1.0000
speckle,0.00117791,0.02713981,1.0000
speckle,-0.00045509,0.01851230,1.0000
speckle,0.00395209,0.01427335,1.0000
speckle,0.00665912,0.02332939,1.0000
speckle,0.00360658,0.01122384,1.0000
speckle,0.00090179,0.01033034,1.0000
speckle,-0.00863752,0.02934505,1.0000
speckle,0.00564753,0.02224269,1.0000
speckle,-0.00794450,0.02627539,1.0000
speckle,-0.00858751,0.01735443,1.0000
speckle,-0.00701410,0.01188152,1.0000
speckle,-0.00437530,0.01920708,1.0000
speckle,0.00636554,0.02540304,1.0000
speckle,0.00786411,0.02155935,1.0000
speckle,0.00501250,0.01731988,1.0000
speckle,0.00185364,0.01677480,1.0000
speckle,-0.00690514,0.01066754,1.0000
speckle,-0.00601242,0.02225857,1.0000
speckle,-0.00133077,0.02887508,1.0000
speckle,0.00567334,0.01448203,1.0000
speckle,0.00758704,0.02007372,1.0000
speckle,0.00690612,0.02247372,1.0000
speckle,-0.00039226,0.02769889,1.0000
speckle,0.00412744,0.01269595,1.0000
speckle,-0.00864521,0.01179013,1.0000
speckle,0.00179236,0.01327097,1.0000
speckle,0.00732156,0.01301471,1.0000
speckle,-0.00185267,0.02170088,1.0000
speckle,-0.00399499,0.02588938,1.0000
speckle,-0.00561807,0.01922209,1.0000
speckle,-0.00408869,0.01897202,1.0000
speckle,0.00876882,0.01330695,1.0000
speckle,-0.00407173,0.01190408,1.0000
speckle,0.00563718,0.01378454,1.0000
speckle,-0.00141028,0.01711697,1.0000
speckle,0.00669080,0.01370536,1.0000
speckle,-0.00561657,0.01197709,1.0000
speckle,-0.00162014,0.01720258,1.0000
speckle,0.00019162,0.01841929,1.0000
speckle,-0.00666374,0.01910157,1.0000
speckle,-0.00316297,0.01320595,1.0000
speckle,-0.00081023,0.01299361,1.0000
speckle,0.00242627,0.01947755,1.0000
speckle,-0.00832007,0.01912108,1.0000
speckle,-0.00349519,0.01044970,1.0000
speckle,0.00731808,0.01721119,1.0000
speckle,0.00466853,0.02663440,1.0000
speckle,0.00348147,0.01877049,1.0000
speckle,-0.00023635,0.01856956,1.0000
speckle,-0.00934848,0.01926979,1.0000
speckle,-0.00797091,0.01167736,1.0000
speckle,-0.00605678,0.02383779,1.0000
speckle,-0.00768338,0.01773159,1.0000
speckle,0.00694661,0.02191727,1.0000
speckle,0.00583163,0.02915367,1.0000
speckle,-0.00253846,0.02573737,1.0000
speckle,0.00139777,0.01475494,1.0000
speckle,0.00368972,0.01478812,1.0000
speckle,0.00243730,0.01748916,1.0000
speckle,0.00055883,0.02454107,1.0000
speckle,0.00377622,0.02908536,1.0000
speckle,0.00697241,0.01842091,1.0000
speckle,-0.00050609,0.01138766,1.0000
speckle,-0.00108361,0.01605792,1.0000
speckle,-0.00666873,0.01240050,1.0000
speckle,0.00052664,0.01092210,1.0000
speckle,-0.00429750,0.01798133,1.0000
speckle,-0.00441675,0.02484760,1.0000
speckle,0.00534148,0.02248475,1.0000
speckle,0.00346125,0.02464078,1.0000
speckle,0.00138250,0.01306808,1.0000
speckle,-0.00875100,0.01163519,1.0000
speckle,0.00516652,0.02787482,1.0000
speckle,-0.00332772,0.01621276,1.0000
speckle,0.00008318,0.02541372,1.0000
speckle,-0.00754771,0.02207176,1.0000
speckle,-0.00582121,0.01789220,1.0000
speckle,-0.00253754,0.01510757,1.0000
speckle,0.00903380,0.01423980,1.0000
speckle,0.00392296,0.01744511,1.0000
speckle,-0.00371009,0.01932997,1.0000
speckle,0.00696559,0.01035622,1.0000
speckle,0.00600908,0.02775434,1.0000
speckle,-0.00715306,0.02525874,1.0000
speckle,-0.00444532,0.01904624,1.0000
speckle,-0.00095930,0.02271188,1.0000
speckle,-0.00664162,0.02555402,1.0000
speckle,-0.00919839,0.02905314,1.0000
speckle,-0.00433238,0.01149286,1.0000
speckle,0.00599560,0.01691558,1.0000
speckle,0.00376134,0.02237454,1.0000
speckle,0.00097383,0.02349125,1.0000
speckle,0.00573387,0.02703460,1.0000
speckle,0.00790400,0.02247517,1.0000
speckle,0.00122947,0.01943159,1.0000
speckle,-0.00095728,0.02660701,1.0000
speckle,0.00073464,0.01768524,1.0000
speckle,-0.00736131,0.01764467,1.0000
speckle,-0.00104434,0.01101412,1.0000
speckle,0.00196096,0.01987547,1.0000
speckle,0.00450254,0.02907672,1.0000
speckle,0.00515554,0.01493621,1.0000
speckle,0.00495330,0.01164227,1.0000
speckle,-0.00832454,0.01703493,1.0000
speckle,-0.00257403,0.02631096,1.0000
speckle,-0.00782151,0.01764143,1.0000
speckle,0.00505867,0.01397057,1.0000
speckle,0.00408852,0.01172854,1.0000
speckle,0.00167053,0.02960350,1.0000
speckle,-0.00233509,0.02278551,1.0000
speckle,-0.00887492,0.02198187,1.0000
speckle,0.00595248,0.02432004,1.0000
speckle,-0.00858858,0.01709748,1.0000
speckle,0.00408666,0.02251192,1.0000
speckle,0.00804784,0.02718020,1.0000
speckle,0.00616705,0.02929487,1.0000
speckle,-0.00311988,0.01423106,1.0000
speckle,0.00640961,0.01936144,1.0000
speckle,0.00308220,0.02683834,1.0000
speckle,0.00922082,0.02708108,1.0000
speckle,-0.00927392,0.01536262,1.0000
speckle,-0.00601738,0.01053959,1.0000
speckle,0.00071411,0.02287183,1.0000
speckle,-0.00140288,0.02295953,1.0000
speckle,0.00415928,0.01903324,1.0000
speckle,0.00152217,0.02618425,1.0000
speckle,-0.00167941,0.02504569,1.0000
speckle,0.00899003,0.02640578,1.0000
speckle,0.00296378,0.02558014,1.0000
speckle,0.00599875,0.01155818,1.0000
speckle,0.00114892,0.02024313,1.0000
speckle,0.00686412,0.02464637,1.0000
speckle,-0.00890388,0.02206346,1.0000
speckle,0.00825867,0.01457343,1.0000
speckle,0.00636262,0.02170012,1.0000
speckle,0.00134930,0.02610289,1.0000
speckle,-0.00813583,0.01936666,1.0000
speckle,-0.00847900,0.01410831,1.0000
speckle,-0.00684444,0.02369172,1.0000
speckle,0.00313531,0.02053120,1.0000
speckle,-0.00291916,0.02667377,1.0000
speckle,0.00316455,0.02369211,1.0000
speckle,-0.00071755,0.02627164,1.0000
speckle,0.00660138,0.02552696,1.0000
speckle,-0.00780902,0.02331788,1.0000
speckle,-0.00067406,0.02383462,1.0000
speckle,0.00012258,0.02739026,1.0000
speckle,-0.00750953,0.02122546,1.0000
speckle,-0.00137611,0.02302714,1.0000
speckle,0.00442269,0.02792995,1.0000
speckle,-0.00364892,0.01084653,1.0000
speckle,-0.00017189,0.01422424,1.0000
speckle,-0.00342282,0.02183575,1.0000
speckle,-0.00206154,0.02578424,1.0000
speckle,0.00349392,0.02951549,1.0000
speckle,0.00596779,0.01319635,1.0000
speckle,-0.00274290,0.02612952,1.0000
speckle,0.00647286,0.02913613,1.0000
speckle,-0.00247418,0.01495907,1.0000
speckle,0.00803617,0.02647783,1.0000
speckle,0.00815452,0.02316018,1.0000
speckle,0.00558511,0.02447378,1.0000
speckle,0.00530979,0.02213034,1.0000
speckle,-0.00278793,0.01124493,1.0000
speckle,-0.00268982,0.01853367,1.0000
speckle,0.00464374,0.02735805,1.0000
speckle,0.00418261,0.01837167,1.0000
speckle,-0.00050979,0.01734426,1.0000
speckle,-0.00727549,0.02440260,1.0000
speckle,-0.00447176,0.01901593,1.0000
speckle,0.00903110,0.01998305,1.0000
speckle,0.00201560,0.01755203,1.0000
speckle,0.00911621,0.02831305,1.0000
speckle,0.00313335,0.02863539,1.0000
speckle,0.00290658,0.01625376,1.0000
speckle,0.00069648,0.01753317,1.0000
speckle,0.00196292,0.02175094,1.0000
speckle,0.00473245,0.01374241,1.0000
speckle,-0.00668161,0.01100027,1.0000
speckle,0.00370413,0.02760594,1.0000
speckle,-0.00139523,0.02151184,1.0000
speckle,-0.00660437,0.02601121,1.0000
speckle,-0.00729560,0.01202751,1.0000
speckle,-0.00149970,0.02165420,1.0000
speckle,0.00335098,0.01443002,1.0000
speckle,-0.00796553,0.02513432,1.0000
speckle,-0.00040626,0.01450494,1.0000
speckle,-0.00336639,0.01793031,1.0000
speckle,-0.00690703,0.02577814,1.0000
speckle,0.00420552,0.01956236,1.0000
speckle,-0.00316812,0.01851640,1.0000
speckle,0.00330009,0.02534571,1.0000
speckle,0.00857476,0.01521947,1.0000
speckle,0.00007860,0.01250649,1.0000
speckle,0.00110037,0.01812268,1.0000
speckle,0.00666448,0.02173114,1.0000
speckle,-0.00394080,0.01744676,1.0000
speckle,-0.00090132,0.02136936,1.0000
speckle,0.00148537,0.01190446,1.0000
speckle,0.00272204,0.02020725,1.0000
speckle,-0.00308983,0.02839442,1.0000
speckle,0.00551246,0.02131257,1.0000
speckle,-0.00419422,0.02429169,1.0000
speckle,0.00646707,0.01754632,1.0000
speckle,0.00485107,0.02287843,1.0000
speckle,-0.00345420,0.02902946,1.0000
speckle,0.00362320,0.01990200,1.0000
speckle,-0.00032870,0.02669362,1.0000
speckle,-0.00800571,0.01273546,1.0000
speckle,-0.00373616,0.01615510,1.0000
speckle,-0.00339782,0.01708500,1.0000
speckle,0.00005460,0.02379595,1.0000
speckle,-0.00810826,0.01671025,1.0000
speckle,-0.00278769,0.02692675,1.0000
speckle,-0.00675442,0.02909259,1.0000
speckle,-0.00643108,0.02230668,1.0000
speckle,0.00029270,0.02452161,1.0000
speckle,-0.00586381,0.02177557,1.0000
speckle,0.00666729,0.01904372,1.0000
speckle,-0.00277603,0.01840348,1.0000
speckle,0.00718274,0.01527769,1.0000
speckle,-0.00565002,0.01224815,1.0000
speckle,0.00067381,0.02756430,1.0000
speckle,0.00547064,0.02924372,1.0000
speckle,0.00576383,0.02071988,1.0000
speckle,-0.00329915,0.01805487,1.0000
speckle,0.00486952,0.01471989,1.0000
speckle,0.00794749,0.02277840,1.0000
speckle,-0.00427538,0.02585619,1.0000
speckle,-0.00826367,0.02420697,1.0000
speckle,-0.00910594,0.01313059,1.0000
speckle,-0.00024845,0.02482426,1.0000
speckle,-0.00048987,0.02237134,1.0000
speckle,-0.00284242,0.02662497,1.0000
speckle,-0.00657523,0.02816396,1.0000
speckle,-0.00937374,0.02680553,1.0000
speckle,0.00563429,0.02009564,1.0000
speckle,0.00709308,0.02223008,1.0000
speckle,0.00209236,0.02849847,1.0000
speckle,0.00266022,0.01445408,1.0000
speckle,-0.00647428,0.02674194,1.0000
speckle,0.00239993,0.01506115,1.0000
speckle,-0.00097199,0.02879292,1.0000
speckle,0.00005259,0.02260272,1.0000
speckle,-0.00000969,0.02688877,1.0000
speckle,-0.00376812,0.01746697,1.0000
speckle,-0.00839964,0.01209467,1.0000
speckle,0.00898038,0.01829350,1.0000
speckle,0.00642138,0.02734852,1.0000
speckle,0.00624479,0.01678587,1.0000
speckle,-0.00332131,0.01837478,1.0000
speckle,-0.00634187,0.02799343,1.0000
speckle,0.00867645,0.02641226,1.0000
speckle,-0.00297637,0.01516281,1.0000
speckle,-0.00207954,0.02405839,1.0000
speckle,-0.00621120,0.02317406,1.0000
speckle,0.00130878,0.01037694,1.0000
speckle,0.00632683,0.01191718,1.0000
speckle,-0.00103732,0.02322831,1.0000
speckle,-0.00509341,0.01776747,1.0000
speckle,0.00776571,0.02811553,1.0000
speckle,0.00566704,0.02826281,1.0000
speckle,0.00626416,0.01532825,1.0000
speckle,0.00348139,0.02428240,1.0000
speckle,-0.00844804,0.01128404,1.0000
speckle,0.00547850,0.02827095,1.0000
speckle,0.00047920,0.02941448,1.0000
speckle,-0.00843234,0.02151494,1.0000
speckle,0.00514726,0.01240210,1.0000
speckle,-0.00451654,0.02509337,1.0000
speckle,0.00775745,0.01350988,1.0000
speckle,0.00250243,0.01975953,1.0000
speckle,-0.00189203,0.01772961,1.0000
speckle,-0.00861782,0.02208303,1.0000
speckle,-0.00120090,0.02319048,1.0000
speckle,-0.00778519,0.02449948,1.0000
speckle,0.00765815,0.01553436,1.0000
speckle,-0.00579519,0.02337776,1.0000
speckle,-0.00122669,0.01727734,1.0000
speckle,0.00570804,0.01302528,1.0000
speckle,-0.00299777,0.02854325,1.0000
speckle,0.00564234,0.01160634,1.0000
speckle,0.00761007,0.02381486,1.0000
speckle,0.00713025,0.02100735,1.0000
speckle,-0.00114220,0.02218491,1.0000
speckle,0.00313928,0.02440433,1.0000
speckle,0.00091752,0.02127690,1.0000
speckle,0.00383313,0.01374697,1.0000
speckle,0.00569629,0.02179739,1.0000
speckle,-0.00620054,0.02610013,1.0000
speckle,0.00682040,0.02277663,1.0000
speckle,0.00132406,0.02796348,1.0000
speckle,-0.00431771,0.01249032,1.0000
speckle,-0.00732902,0.01043269,1.0000
speckle,-0.00781909,0.02612201,1.0000
speckle,0.00867578,0.02375133,1.0000
speckle,-0.00194070,0.02149858,1.0000
speckle,0.00666875,0.01829645,1.0000
speckle,-0.00650788,0.02787184,1.0000
speckle,0.00618235,0.02622334,1.0000
