# SYNTHETIC LiDAR returns for project 02.17 -- LIDAR-FRAME meters (x,y,z)
# true_r/g/b: exact flat surface color the ray hit, [0,255] -- EVALUATION-ONLY ground truth
# visible: 1 if unobstructed from the CAMERA's own origin, 0 if occluded -- EVALUATION-ONLY
# surface: human-readable object name -- EVALUATION-ONLY
# regenerate: python make_synthetic.py --seed 42
# 3368 points, 138 ground-truth-occluded (the occlusion cohort), range noise sigma=0.02 m
x,y,z,true_r,true_g,true_b,visible,surface
12.082443,-1.539332,1.495529,60.0,160.0,70.0,1,background
12.092288,-1.425372,1.495026,60.0,160.0,70.0,1,background
12.078025,-1.308867,1.491677,60.0,160.0,70.0,1,background
12.072271,-1.193708,1.489517,60.0,160.0,70.0,1,background
12.047498,-1.077170,1.485148,60.0,160.0,70.0,1,background
12.099683,-0.967445,1.490396,60.0,160.0,70.0,1,background
12.031443,-0.848414,1.480944,60.0,160.0,70.0,1,background
12.039489,-0.735480,1.481019,60.0,160.0,70.0,1,background
12.096849,-0.625074,1.487288,60.0,160.0,70.0,1,background
12.035089,-0.508664,1.479042,60.0,160.0,70.0,1,background
12.046346,-0.395904,1.479904,60.0,160.0,70.0,1,background
12.070731,-0.283311,1.482508,60.0,160.0,70.0,1,background
12.026987,-0.169351,1.476875,60.0,160.0,70.0,1,background
12.092833,-0.056756,1.484830,60.0,160.0,70.0,1,background
12.048216,0.056547,1.479351,60.0,160.0,70.0,1,background
12.047602,0.169641,1.479406,60.0,160.0,70.0,1,background
12.037876,0.282540,1.478472,60.0,160.0,70.0,1,background
12.071772,0.396740,1.483027,60.0,160.0,70.0,1,background
12.025436,0.508256,1.477856,60.0,160.0,70.0,1,background
12.055466,0.622936,1.482200,60.0,160.0,70.0,1,background
12.059256,0.736688,1.483451,60.0,160.0,70.0,1,background
12.070751,0.851186,1.485782,60.0,160.0,70.0,1,background
12.048177,0.963327,1.484051,60.0,160.0,70.0,1,background
12.043747,1.076834,1.484685,60.0,160.0,70.0,1,background
12.079574,1.194430,1.490418,60.0,160.0,70.0,1,background
12.028051,1.303452,1.485505,60.0,160.0,70.0,1,background
12.036619,1.418810,1.488143,60.0,160.0,70.0,1,background
12.057545,1.536160,1.492447,60.0,160.0,70.0,1,background
12.071390,1.653214,1.496016,60.0,160.0,70.0,1,background
12.051725,1.765920,1.495567,60.0,160.0,70.0,1,background
12.071663,1.884749,1.500171,60.0,160.0,70.0,1,background
12.067178,2.000254,1.501881,60.0,160.0,70.0,1,background
12.043400,2.112650,1.501323,60.0,160.0,70.0,1,background
12.077205,2.235629,1.508087,60.0,160.0,70.0,1,background
12.047247,2.347249,1.507031,60.0,160.0,70.0,1,background
12.029124,2.461136,1.507587,60.0,160.0,70.0,1,background
12.080558,2.590033,1.517014,60.0,160.0,70.0,1,background
12.032430,2.698092,1.514084,60.0,160.0,70.0,1,background
12.065067,2.824609,1.521460,60.0,160.0,70.0,1,background
12.012297,2.931456,1.518209,60.0,160.0,70.0,1,background
12.036359,3.057316,1.524810,60.0,160.0,70.0,1,background
12.040091,3.178862,1.528995,60.0,160.0,70.0,1,background
12.027641,3.296648,1.531277,60.0,160.0,70.0,1,background
12.036920,3.420983,1.536479,60.0,160.0,70.0,1,background
12.063254,3.551178,1.544027,60.0,160.0,70.0,1,background
12.033466,3.665495,1.544551,60.0,160.0,70.0,1,background
12.017066,3.784123,1.546937,60.0,160.0,70.0,1,background
12.069941,3.925676,1.558418,60.0,160.0,70.0,1,background
12.054246,4.046076,1.561227,60.0,160.0,70.0,1,background
12.061779,4.174982,1.567209,60.0,160.0,70.0,1,background
12.048539,4.297461,1.570661,60.0,160.0,70.0,1,background
12.026343,4.417224,1.573104,60.0,160.0,70.0,1,background
12.040412,4.551105,1.580462,60.0,160.0,70.0,1,background
12.025988,4.675128,1.584260,60.0,160.0,70.0,1,background
12.033274,4.808463,1.591096,60.0,160.0,70.0,1,background
12.024314,4.936270,1.595967,60.0,160.0,70.0,1,background
12.038715,5.074744,1.604131,60.0,160.0,70.0,1,background
12.053068,5.214569,1.612495,60.0,160.0,70.0,1,background
12.063582,5.354101,1.620554,60.0,160.0,70.0,1,background
12.083406,5.499236,1.630079,60.0,160.0,70.0,1,background
12.068600,5.629836,1.635139,60.0,160.0,70.0,1,background
12.061667,5.765068,1.641459,60.0,160.0,70.0,1,background
12.060620,5.904270,1.648787,60.0,160.0,70.0,1,background
12.021381,-5.885060,1.881083,60.0,160.0,70.0,1,background
12.023964,-5.747047,1.872963,60.0,160.0,70.0,1,background
12.049872,-5.621099,1.868697,60.0,160.0,70.0,1,background
12.078370,-5.496944,1.865033,60.0,160.0,70.0,1,background
12.078926,-5.360911,1.857266,60.0,160.0,70.0,1,background
12.061965,-5.218418,1.847045,60.0,160.0,70.0,1,background
12.056743,-5.082343,1.838859,60.0,160.0,70.0,1,background
12.054283,-4.948573,1.831318,60.0,160.0,70.0,1,background
12.049129,-4.814798,1.823589,60.0,160.0,70.0,1,background
12.063210,-4.689598,1.818977,60.0,160.0,70.0,1,background
12.057045,-4.557392,1.811517,60.0,160.0,70.0,1,background
12.050134,-4.425962,1.804157,60.0,160.0,70.0,1,background
12.050872,-4.298293,1.798148,60.0,160.0,70.0,1,background
12.039195,-4.167166,1.790490,60.0,160.0,70.0,1,background
12.060709,-4.048246,1.787959,60.0,160.0,70.0,1,background
12.067218,-3.924791,1.783384,60.0,160.0,70.0,1,background
12.056118,-3.796420,1.776398,60.0,160.0,70.0,1,background
12.040210,-3.667549,1.768904,60.0,160.0,70.0,1,background
12.046005,-3.546100,1.764787,60.0,160.0,70.0,1,background
12.041997,-3.422426,1.759416,60.0,160.0,70.0,1,background
12.047821,-3.302179,1.755660,60.0,160.0,70.0,1,background
12.061963,-3.184637,1.753288,60.0,160.0,70.0,1,background
12.074496,-3.067003,1.750848,60.0,160.0,70.0,1,background
12.047703,-2.940096,1.742884,60.0,160.0,70.0,1,background
12.041518,-2.819096,1.738084,60.0,160.0,70.0,1,background
12.063064,-2.704961,1.737453,60.0,160.0,70.0,1,background
12.021846,-2.577445,1.727955,60.0,160.0,70.0,1,background
12.080525,-2.471652,1.732978,60.0,160.0,70.0,1,background
12.041149,-2.346061,1.724094,60.0,160.0,70.0,1,background
12.073439,-2.234932,1.725638,60.0,160.0,70.0,1,background
12.065322,-2.116496,1.721562,60.0,160.0,70.0,1,background
12.057702,-1.998683,1.717722,60.0,160.0,70.0,1,background
12.038724,-1.879606,1.712430,60.0,160.0,70.0,1,background
12.050870,-1.765794,1.711724,60.0,160.0,70.0,1,background
12.056209,-1.651135,1.710206,60.0,160.0,70.0,1,background
12.030822,-1.532755,1.704489,60.0,160.0,70.0,1,background
12.043513,-1.419623,1.704324,60.0,160.0,70.0,1,background
12.039179,-1.304658,1.701902,60.0,160.0,70.0,1,background
12.051130,-1.191618,1.701935,60.0,160.0,70.0,1,background
12.053217,-1.077681,1.700727,60.0,160.0,70.0,1,background
12.021786,-0.961217,1.694944,60.0,160.0,70.0,1,background
12.034061,-0.848598,1.695477,60.0,160.0,70.0,1,background
12.048216,-0.736014,1.696423,60.0,160.0,70.0,1,background
12.034771,-0.621866,1.693633,60.0,160.0,70.0,1,background
12.031587,-0.508516,1.692439,60.0,160.0,70.0,1,background
12.074790,-0.396839,1.697917,60.0,160.0,70.0,1,background
12.021749,-0.282162,1.690012,60.0,160.0,70.0,1,background
12.050804,-0.169686,1.693798,60.0,160.0,70.0,1,background
12.022768,-0.056427,1.689708,60.0,160.0,70.0,1,background
12.026923,0.056447,1.690292,60.0,160.0,70.0,1,background
12.057700,0.169783,1.694767,60.0,160.0,70.0,1,background
12.025416,0.282248,1.690527,60.0,160.0,70.0,1,background
12.059307,0.396330,1.695740,60.0,160.0,70.0,1,background
12.040373,0.508887,1.693675,60.0,160.0,70.0,1,background
12.016366,0.620915,1.691043,60.0,160.0,70.0,1,background
12.070860,0.737397,1.699611,60.0,160.0,70.0,1,background
12.032898,0.848516,1.695313,60.0,160.0,70.0,1,background
12.040248,0.962693,1.697547,60.0,160.0,70.0,1,background
12.065475,1.078777,1.702456,60.0,160.0,70.0,1,background
12.056975,1.192196,1.702761,60.0,160.0,70.0,1,background
12.009038,1.301391,1.697641,60.0,160.0,70.0,1,background
12.080613,1.423996,1.709574,60.0,160.0,70.0,1,background
12.037365,1.533589,1.705416,60.0,160.0,70.0,1,background
12.054409,1.650888,1.709951,60.0,160.0,70.0,1,background
12.085300,1.770839,1.716615,60.0,160.0,70.0,1,background
12.040602,1.879900,1.712697,60.0,160.0,70.0,1,background
12.026795,1.993560,1.713319,60.0,160.0,70.0,1,background
12.049115,2.113653,1.719250,60.0,160.0,70.0,1,background
12.025504,2.226059,1.718787,60.0,160.0,70.0,1,background
12.028371,2.343571,1.722265,60.0,160.0,70.0,1,background
12.057663,2.466975,1.729699,60.0,160.0,70.0,1,background
12.075220,2.588888,1.735627,60.0,160.0,70.0,1,background
12.051524,2.702373,1.735791,60.0,160.0,70.0,1,background
12.054000,2.822018,1.739886,60.0,160.0,70.0,1,background
12.038140,2.937762,1.741500,60.0,160.0,70.0,1,background
12.047700,3.060196,1.746962,60.0,160.0,70.0,1,background
12.072198,3.187339,1.754775,60.0,160.0,70.0,1,background
12.073355,3.309178,1.759381,60.0,160.0,70.0,1,background
12.016821,3.415270,1.755737,60.0,160.0,70.0,1,background
12.025981,3.540205,1.761853,60.0,160.0,70.0,1,background
12.047931,3.669901,1.770038,60.0,160.0,70.0,1,background
12.049736,3.794410,1.775458,60.0,160.0,70.0,1,background
12.028421,3.912172,1.777650,60.0,160.0,70.0,1,background
12.042409,4.042103,1.785246,60.0,160.0,70.0,1,background
12.036602,4.166268,1.790104,60.0,160.0,70.0,1,background
12.033675,4.292160,1.795582,60.0,160.0,70.0,1,background
12.064549,4.431257,1.806315,60.0,160.0,70.0,1,background
12.046499,4.553406,1.809933,60.0,160.0,70.0,1,background
12.038280,4.679907,1.815218,60.0,160.0,70.0,1,background
12.049091,4.814783,1.823583,60.0,160.0,70.0,1,background
12.052304,4.947760,1.831018,60.0,160.0,70.0,1,background
12.052412,5.080518,1.838198,60.0,160.0,70.0,1,background
12.042559,5.210022,1.844073,60.0,160.0,70.0,1,background
12.024632,5.336814,1.848918,60.0,160.0,70.0,1,background
12.045896,5.482165,1.860018,60.0,160.0,70.0,1,background
12.026781,5.610327,1.865116,60.0,160.0,70.0,1,background
12.017957,5.744176,1.872027,60.0,160.0,70.0,1,background
12.088847,5.918089,1.891640,60.0,160.0,70.0,1,background
12.069723,-5.908726,2.128437,60.0,160.0,70.0,1,background
12.037561,-5.753546,2.113149,60.0,160.0,70.0,1,background
12.081184,-5.635706,2.111427,60.0,160.0,70.0,1,background
12.078610,-5.497053,2.101866,60.0,160.0,70.0,1,background
12.068459,-5.356266,2.091258,60.0,160.0,70.0,1,background
12.030251,-5.204698,2.076080,60.0,160.0,70.0,1,background
12.064496,-5.085612,2.073660,60.0,160.0,70.0,1,background
12.025276,-4.936665,2.058863,60.0,160.0,70.0,1,background
12.028490,-4.806551,2.051598,60.0,160.0,70.0,1,background
12.027252,-4.675620,2.043811,60.0,160.0,70.0,1,background
12.057732,-4.557652,2.041631,60.0,160.0,70.0,1,background
12.031948,-4.419283,2.030151,60.0,160.0,70.0,1,background
12.050699,-4.298232,2.026418,60.0,160.0,70.0,1,background
12.037031,-4.166417,2.017454,60.0,160.0,70.0,1,background
12.000403,-4.028004,2.004890,60.0,160.0,70.0,1,background
12.040888,-3.916227,2.005424,60.0,160.0,70.0,1,background
12.034493,-3.789610,1.998346,60.0,160.0,70.0,1,background
12.053476,-3.671590,1.995687,60.0,160.0,70.0,1,background
12.034424,-3.542691,1.986939,60.0,160.0,70.0,1,background
12.051336,-3.425080,1.984336,60.0,160.0,70.0,1,background
12.068918,-3.307962,1.982031,60.0,160.0,70.0,1,background
12.052842,-3.182229,1.974398,60.0,160.0,70.0,1,background
12.043652,-3.059168,1.968102,60.0,160.0,70.0,1,background
12.063435,-2.943935,1.966732,60.0,160.0,70.0,1,background
12.053622,-2.821930,1.960727,60.0,160.0,70.0,1,background
12.034850,-2.698634,1.953467,60.0,160.0,70.0,1,background
12.031117,-2.579433,1.948845,60.0,160.0,70.0,1,background
12.045852,-2.464558,1.947398,60.0,160.0,70.0,1,background
12.048110,-2.347417,1.944115,60.0,160.0,70.0,1,background
12.073134,-2.234876,1.944683,60.0,160.0,70.0,1,background
12.092464,-2.121257,1.944503,60.0,160.0,70.0,1,background
12.067909,-2.000375,1.937450,60.0,160.0,70.0,1,background
12.057914,-1.882603,1.932923,60.0,160.0,70.0,1,background
12.051432,-1.765877,1.929142,60.0,160.0,70.0,1,background
12.061177,-1.651815,1.928134,60.0,160.0,70.0,1,background
12.037533,-1.533610,1.921969,60.0,160.0,70.0,1,background
12.061746,-1.421772,1.923619,60.0,160.0,70.0,1,background
12.066187,-1.307584,1.922285,60.0,160.0,70.0,1,background
12.056760,-1.192174,1.918916,60.0,160.0,70.0,1,background
12.060925,-1.078370,1.917883,60.0,160.0,70.0,1,background
12.042382,-0.962863,1.913413,60.0,160.0,70.0,1,background
12.054927,-0.850070,1.914054,60.0,160.0,70.0,1,background
12.060522,-0.736765,1.913760,60.0,160.0,70.0,1,background
12.053508,-0.622834,1.911635,60.0,160.0,70.0,1,background
12.027398,-0.508338,1.906653,60.0,160.0,70.0,1,background
12.066589,-0.396569,1.912192,60.0,160.0,70.0,1,background
12.001955,-0.281697,1.901446,60.0,160.0,70.0,1,background
12.053745,-0.169728,1.909315,60.0,160.0,70.0,1,background
12.051377,-0.056561,1.908772,60.0,160.0,70.0,1,background
12.072327,0.056660,1.912090,60.0,160.0,70.0,1,background
12.038546,0.169514,1.906907,60.0,160.0,70.0,1,background
12.043510,0.282672,1.908030,60.0,160.0,70.0,1,background
12.042539,0.395779,1.908381,60.0,160.0,70.0,1,background
12.024612,0.508221,1.906212,60.0,160.0,70.0,1,background
12.036986,0.621981,1.909015,60.0,160.0,70.0,1,background
12.086920,0.738378,1.917949,60.0,160.0,70.0,1,background
12.028845,0.848230,1.909913,60.0,160.0,70.0,1,background
12.050277,0.963495,1.914667,60.0,160.0,70.0,1,background
12.049912,1.077386,1.916132,60.0,160.0,70.0,1,background
12.033195,1.189844,1.915165,60.0,160.0,70.0,1,background
12.061235,1.307048,1.921496,60.0,160.0,70.0,1,background
12.092454,1.425392,1.928516,60.0,160.0,70.0,1,background
12.030981,1.532775,1.920922,60.0,160.0,70.0,1,background
12.027348,1.647182,1.922727,60.0,160.0,70.0,1,background
12.025058,1.762012,1.924920,60.0,160.0,70.0,1,background
12.044794,1.880554,1.930820,60.0,160.0,70.0,1,background
12.043131,1.996268,1.933472,60.0,160.0,70.0,1,background
12.041599,2.112335,1.936324,60.0,160.0,70.0,1,background
12.014896,2.224095,1.935302,60.0,160.0,70.0,1,background
12.075582,2.352770,1.948548,60.0,160.0,70.0,1,background
12.053356,2.466094,1.948611,60.0,160.0,70.0,1,background
12.025813,2.578295,1.947986,60.0,160.0,70.0,1,background
12.049511,2.701922,1.955846,60.0,160.0,70.0,1,background
12.041814,2.819165,1.958806,60.0,160.0,70.0,1,background
12.044305,2.939267,1.963613,60.0,160.0,70.0,1,background
12.037014,3.057482,1.967017,60.0,160.0,70.0,1,background
12.033011,3.176993,1.971149,60.0,160.0,70.0,1,background
12.080013,3.311003,1.983853,60.0,160.0,70.0,1,background
12.041344,3.422240,1.982690,60.0,160.0,70.0,1,background
12.069767,3.553095,1.992774,60.0,160.0,70.0,1,background
12.041198,3.667850,1.993654,60.0,160.0,70.0,1,background
12.071352,3.801217,2.004466,60.0,160.0,70.0,1,background
12.067067,3.924741,2.009784,60.0,160.0,70.0,1,background
12.078113,4.054088,2.017873,60.0,160.0,70.0,1,background
12.035924,4.166033,2.017269,60.0,160.0,70.0,1,background
12.047063,4.296935,2.025807,60.0,160.0,70.0,1,background
12.064482,4.431232,2.035641,60.0,160.0,70.0,1,background
12.071037,4.562681,2.043883,60.0,160.0,70.0,1,background
12.065709,4.690570,2.050346,60.0,160.0,70.0,1,background
12.073375,4.824487,2.059254,60.0,160.0,70.0,1,background
12.060720,4.951215,2.064932,60.0,160.0,70.0,1,background
12.087890,5.095473,2.077681,60.0,160.0,70.0,1,background
12.048924,5.212776,2.079302,60.0,160.0,70.0,1,background
12.025488,5.337194,2.083812,60.0,160.0,70.0,1,background
12.037104,5.478164,2.094643,60.0,160.0,70.0,1,background
12.029283,5.611495,2.102356,60.0,160.0,70.0,1,background
12.042789,5.756045,2.114066,60.0,160.0,70.0,1,background
12.055084,5.901560,2.125856,60.0,160.0,70.0,1,background
12.062382,-5.905133,2.368116,60.0,160.0,70.0,1,background
12.048022,-5.758546,2.354581,60.0,160.0,70.0,1,background
12.034171,-5.613775,2.341472,60.0,160.0,70.0,1,background
12.032801,-5.476206,2.331101,60.0,160.0,70.0,1,background
12.025409,-5.337159,2.319861,60.0,160.0,70.0,1,background
12.089831,-5.230474,2.322715,60.0,160.0,70.0,1,background
12.071359,-5.088505,2.309887,60.0,160.0,70.0,1,background
12.055316,-4.948997,2.297827,60.0,160.0,70.0,1,background
12.069113,-4.822784,2.291727,60.0,160.0,70.0,1,background
12.026208,-4.675214,2.275146,60.0,160.0,70.0,1,background
12.065045,-4.560416,2.274295,60.0,160.0,70.0,1,background
12.055906,-4.428083,2.264637,60.0,160.0,70.0,1,background
12.037718,-4.293602,2.253550,60.0,160.0,70.0,1,background
12.052274,-4.171692,2.248845,60.0,160.0,70.0,1,background
12.052608,-4.045527,2.241723,60.0,160.0,70.0,1,background
12.073443,-3.926815,2.238644,60.0,160.0,70.0,1,background
12.018448,-3.784558,2.221762,60.0,160.0,70.0,1,background
12.060168,-3.673629,2.223001,60.0,160.0,70.0,1,background
12.044921,-3.545781,2.213958,60.0,160.0,70.0,1,background
12.036637,-3.420902,2.206436,60.0,160.0,70.0,1,background
12.042922,-3.300836,2.201811,60.0,160.0,70.0,1,background
12.035743,-3.177714,2.194949,60.0,160.0,70.0,1,background
12.047760,-3.060211,2.191805,60.0,160.0,70.0,1,background
12.045087,-2.939457,2.186202,60.0,160.0,70.0,1,background
12.056484,-2.822600,2.183366,60.0,160.0,70.0,1,background
12.052187,-2.702522,2.177898,60.0,160.0,70.0,1,background
12.073061,-2.588425,2.177183,60.0,160.0,70.0,1,background
12.059954,-2.467443,2.170547,60.0,160.0,70.0,1,background
12.036573,-2.345170,2.162282,60.0,160.0,70.0,1,background
12.048610,-2.230336,2.160588,60.0,160.0,70.0,1,background
12.056489,-2.114947,2.158346,60.0,160.0,70.0,1,background
12.060106,-1.999082,2.155539,60.0,160.0,70.0,1,background
12.036967,-1.879332,2.148155,60.0,160.0,70.0,1,background
12.024586,-1.761943,2.142900,60.0,160.0,70.0,1,background
12.030510,-1.647615,2.141105,60.0,160.0,70.0,1,background
12.080646,-1.539103,2.147362,60.0,160.0,70.0,1,background
12.057074,-1.421221,2.140706,60.0,160.0,70.0,1,background
12.066349,-1.307602,2.140079,60.0,160.0,70.0,1,background
12.050892,-1.191594,2.135260,60.0,160.0,70.0,1,background
12.097033,-1.081599,2.141542,60.0,160.0,70.0,1,background
12.055447,-0.963908,2.132485,60.0,160.0,70.0,1,background
12.013174,-0.847125,2.123507,60.0,160.0,70.0,1,background
12.082441,-0.738104,2.134432,60.0,160.0,70.0,1,background
12.069151,-0.623643,2.130956,60.0,160.0,70.0,1,background
12.073416,-0.510283,2.130770,60.0,160.0,70.0,1,background
12.085075,-0.397177,2.132075,60.0,160.0,70.0,1,background
12.040006,-0.282590,2.123563,60.0,160.0,70.0,1,background
12.025233,-0.169326,2.120583,60.0,160.0,70.0,1,background
12.056100,-0.056584,2.125839,60.0,160.0,70.0,1,background
12.041631,0.056516,2.123288,60.0,160.0,70.0,1,background
12.044735,0.169601,2.124022,60.0,160.0,70.0,1,background
12.059360,0.283044,2.126976,60.0,160.0,70.0,1,background
12.064849,0.396512,2.128507,60.0,160.0,70.0,1,background
12.081050,0.510606,2.132117,60.0,160.0,70.0,1,background
12.024921,0.621357,2.123147,60.0,160.0,70.0,1,background
12.068605,0.737259,2.131988,60.0,160.0,70.0,1,background
12.063151,0.850650,2.132341,60.0,160.0,70.0,1,background
12.056455,0.963989,2.132663,60.0,160.0,70.0,1,background
12.059386,1.078233,2.134878,60.0,160.0,70.0,1,background
12.073119,1.193792,2.139198,60.0,160.0,70.0,1,background
12.029886,1.303651,2.133612,60.0,160.0,70.0,1,background
12.044055,1.419687,2.138395,60.0,160.0,70.0,1,background
12.047320,1.534857,2.141438,60.0,160.0,70.0,1,background
12.028884,1.647393,2.140815,60.0,160.0,70.0,1,background
12.052233,1.765994,2.147827,60.0,160.0,70.0,1,background
12.064948,1.883701,2.153149,60.0,160.0,70.0,1,background
12.036846,1.995226,2.151381,60.0,160.0,70.0,1,background
12.066874,2.116768,2.160204,60.0,160.0,70.0,1,background
12.072504,2.234759,2.164872,60.0,160.0,70.0,1,background
12.050648,2.347912,2.164810,60.0,160.0,70.0,1,background
12.031949,2.461714,2.165507,60.0,160.0,70.0,1,background
12.051263,2.583752,2.173252,60.0,160.0,70.0,1,background
12.030825,2.697732,2.174037,60.0,160.0,70.0,1,background
12.084737,2.829214,2.188482,60.0,160.0,70.0,1,background
12.061420,2.943443,2.189167,60.0,160.0,70.0,1,background
12.035071,3.056988,2.189496,60.0,160.0,70.0,1,background
12.051948,3.181993,2.197904,60.0,160.0,70.0,1,background
12.032617,3.298012,2.199927,60.0,160.0,70.0,1,background
12.029830,3.418968,2.205188,60.0,160.0,70.0,1,background
12.059843,3.550174,2.216701,60.0,160.0,70.0,1,background
12.055619,3.672243,2.222163,60.0,160.0,70.0,1,background
12.069207,3.800541,2.231145,60.0,160.0,70.0,1,background
12.052772,3.920092,2.234811,60.0,160.0,70.0,1,background
12.056557,4.046852,2.242458,60.0,160.0,70.0,1,background
12.056589,4.173186,2.249651,60.0,160.0,70.0,1,background
12.037481,4.293517,2.253506,60.0,160.0,70.0,1,background
12.028402,4.417980,2.259470,60.0,160.0,70.0,1,background
12.059623,4.558367,2.273273,60.0,160.0,70.0,1,background
